user_id,user_request,intent
u630,I want something to munch on,snack_time
u630,Got any paneer dishes?,paneer_craving
u630,"Hey, Any healthy veg options?",light_veg
u630,Suggest a biryani for lunch,non_veg_lunch
u630,Got any paneer dishes?,paneer_craving
u630,Any spicy dinner ideas?,spicy_dinner
u630,"Hey, Any evening snack ideas?",snack_time
u630,I want something spicy for dinner,spicy_dinner
u630,Suggest something for breakfast,breakfast_request
u630,Suggest a biryani for lunch,non_veg_lunch
u630,Suggest a biryani for lunch please,non_veg_lunch
u630,"Hey, Looking for something light and vegetarian",light_veg
u630,Got any paneer dishes?,paneer_craving
u630,Any healthy veg options?,light_veg
u630,Suggest something with paneer,paneer_craving
u630,I want non-veg for lunch,non_veg_lunch
u631,"Hey, Craving something with a kick for dinner",spicy_dinner
u631,Suggest something for breakfast,breakfast_request
u631,"Hey, Any spicy dinner ideas? now",spicy_dinner
u631,Looking for something light and vegetarian,light_veg
u631,Any healthy veg options?,light_veg
u631,Craving something with a kick for dinner,spicy_dinner
u631,I want non-veg for lunch,non_veg_lunch
u631,I want something spicy for dinner,spicy_dinner
u631,Give me a mild breakfast option,breakfast_request
u631,Give me a mild breakfast option please,breakfast_request
u631,I want something spicy for dinner today,spicy_dinner
u631,Give me a chicken dish for lunch,non_veg_lunch
u631,I want something to munch on,snack_time
u631,Give me a chicken dish for lunch,non_veg_lunch
u631,Give me a chicken dish for lunch please,non_veg_lunch
u631,I'm craving paneer,paneer_craving
u631,Looking for something light and vegetarian now,light_veg
u631,Give me a chicken dish for lunch,non_veg_lunch
u631,"Hey, Got any paneer dishes?",paneer_craving
u631,"Hey, What can I eat for breakfast? asap",breakfast_request
u631,I'm craving paneer,paneer_craving
u631,"Hey, Suggest something for breakfast",breakfast_request
u631,Give me a mild breakfast option!,breakfast_request
u631,"Hey, Give me a chicken dish for lunch today",non_veg_lunch
u631,I want something to munch on,snack_time
u631,Suggest a snack,snack_time
u631,Suggest a light veg dish,light_veg
u632,Any healthy veg options?,light_veg
u632,Any healthy veg options?,light_veg
u632,"Hey, I want something spicy for dinner",spicy_dinner
u632,I'm craving paneer today,paneer_craving
u632,Got any paneer dishes?,paneer_craving
u632,I want non-veg for lunch asap,non_veg_lunch
u632,"Hey, Suggest a snack",snack_time
u632,"Hey, Any healthy veg options? please",light_veg
u632,I want something spicy for dinner,spicy_dinner
u632,I'm craving paneer,paneer_craving
u632,I'm craving paneer,paneer_craving
u632,What can I eat for breakfast? please,breakfast_request
u632,Any spicy dinner ideas?,spicy_dinner
u632,Suggest a snack!,snack_time
u632,Got any paneer dishes?,paneer_craving
u632,Suggest something with paneer please,paneer_craving
u632,What can I eat for breakfast?!,breakfast_request
u632,I want non-veg for lunch,non_veg_lunch
u632,Looking for something light and vegetarian now,light_veg
u632,"Hey, Suggest something with paneer!",paneer_craving
u632,Any spicy dinner ideas? asap,spicy_dinner
u632,Suggest a snack!,snack_time
u632,Suggest something for breakfast,breakfast_request
u632,Any spicy dinner ideas?,spicy_dinner
u632,What can I eat for breakfast?,breakfast_request
u632,"Hey, Any evening snack ideas? asap",snack_time
u632,Suggest something with paneer!,paneer_craving
u632,I want something to munch on,snack_time
u632,"Hey, Suggest a biryani for lunch",non_veg_lunch
u632,Looking for something light and vegetarian,light_veg
u633,Craving something with a kick for dinner,spicy_dinner
u633,Any spicy dinner ideas?,spicy_dinner
u633,Suggest a snack,snack_time
u633,Any evening snack ideas?,snack_time
u633,"Hey, I want non-veg for lunch",non_veg_lunch
u633,Suggest a biryani for lunch,non_veg_lunch
u633,"Hey, Any spicy dinner ideas?",spicy_dinner
u633,Give me a mild breakfast option now,breakfast_request
u633,Suggest a light veg dish,light_veg
u633,Got any paneer dishes?,paneer_craving
u633,Got any paneer dishes?,paneer_craving
u633,Looking for something light and vegetarian,light_veg
u633,Any evening snack ideas?,snack_time
u633,I'm craving paneer,paneer_craving
u633,I want something spicy for dinner,spicy_dinner
u633,"Hey, I want something to munch on",snack_time
u633,Any healthy veg options? please,light_veg
u633,I want something to munch on,snack_time
u633,Any healthy veg options?,light_veg
u633,Craving something with a kick for dinner,spicy_dinner
u633,Suggest a light veg dish,light_veg
u633,I want non-veg for lunch,non_veg_lunch
u633,I want something to munch on,snack_time
u633,Suggest a snack,snack_time
u633,I want something to munch on asap,snack_time
u633,"Hey, Any evening snack ideas?",snack_time
u633,Suggest something with paneer,paneer_craving
u634,Suggest something for breakfast,breakfast_request
u634,Any spicy dinner ideas?,spicy_dinner
u634,Suggest something for breakfast,breakfast_request
u634,"Hey, I want something to munch on",snack_time
u634,Suggest a biryani for lunch,non_veg_lunch
u634,"Hey, Got any paneer dishes?",paneer_craving
u634,I want something spicy for dinner,spicy_dinner
u634,Any healthy veg options?,light_veg
u634,Suggest something with paneer,paneer_craving
u634,I want non-veg for lunch,non_veg_lunch
u634,Give me a mild breakfast option,breakfast_request
u634,"Hey, I want something to munch on please",snack_time
u634,"Hey, I want something to munch on",snack_time
u634,Suggest a snack,snack_time
u634,"Hey, Any evening snack ideas? today",snack_time
u634,"Hey, I want something spicy for dinner",spicy_dinner
u634,Give me a mild breakfast option,breakfast_request
u634,Suggest something for breakfast,breakfast_request
u634,Got any paneer dishes? asap,paneer_craving
u634,Suggest something for breakfast!,breakfast_request
u634,"Hey, Suggest a light veg dish asap",light_veg
u634,Craving something with a kick for dinner,spicy_dinner
u634,Craving something with a kick for dinner,spicy_dinner
u634,I'm craving paneer,paneer_craving
u634,Give me a chicken dish for lunch!,non_veg_lunch
u634,I'm craving paneer,paneer_craving
u634,Craving something with a kick for dinner now,spicy_dinner
u634,Any evening snack ideas?,snack_time
u634,Any evening snack ideas?,snack_time
u635,What can I eat for breakfast?,breakfast_request
u635,Give me a mild breakfast option,breakfast_request
u635,"Hey, Suggest a light veg dish",light_veg
u635,Suggest something for breakfast,breakfast_request
u635,"Hey, What can I eat for breakfast?",breakfast_request
u635,I want non-veg for lunch,non_veg_lunch
u635,Craving something with a kick for dinner,spicy_dinner
u635,Suggest a light veg dish,light_veg
u635,Suggest a light veg dish,light_veg
u635,Any evening snack ideas? today,snack_time
u635,Any evening snack ideas?,snack_time
u635,Suggest a light veg dish!,light_veg
u635,Got any paneer dishes?,paneer_craving
u635,I want non-veg for lunch,non_veg_lunch
u635,I want something spicy for dinner,spicy_dinner
u635,Any evening snack ideas?,snack_time
u635,I want non-veg for lunch now,non_veg_lunch
u635,Suggest something for breakfast,breakfast_request
u635,I'm craving paneer,paneer_craving
u635,I want non-veg for lunch,non_veg_lunch
u635,Suggest something with paneer,paneer_craving
u635,"Hey, Give me a mild breakfast option",breakfast_request
u635,Give me a mild breakfast option,breakfast_request
u635,Any spicy dinner ideas?,spicy_dinner
u635,Any spicy dinner ideas?,spicy_dinner
u635,Looking for something light and vegetarian!,light_veg
u635,Got any paneer dishes?,paneer_craving
u635,I'm craving paneer,paneer_craving
u635,Any spicy dinner ideas?,spicy_dinner
u636,Any spicy dinner ideas?,spicy_dinner
u636,Suggest a biryani for lunch,non_veg_lunch
u636,Got any paneer dishes? now,paneer_craving
u636,I want something to munch on,snack_time
u636,I want non-veg for lunch,non_veg_lunch
u636,Got any paneer dishes?,paneer_craving
u636,Any spicy dinner ideas?!,spicy_dinner
u636,"Hey, Any spicy dinner ideas?!",spicy_dinner
u636,Suggest a snack,snack_time
u636,I want non-veg for lunch,non_veg_lunch
u636,"Hey, Craving something with a kick for dinner",spicy_dinner
u636,Craving something with a kick for dinner,spicy_dinner
u636,Any spicy dinner ideas?,spicy_dinner
u636,"Hey, Suggest a snack",snack_time
u636,Give me a chicken dish for lunch asap,non_veg_lunch
u636,Any healthy veg options?,light_veg
u636,"Hey, Looking for something light and vegetarian",light_veg
u636,Suggest something for breakfast,breakfast_request
u636,I want something spicy for dinner,spicy_dinner
u636,Suggest a biryani for lunch,non_veg_lunch
u636,Any spicy dinner ideas?,spicy_dinner
u636,"Hey, Give me a chicken dish for lunch today",non_veg_lunch
u636,I'm craving paneer,paneer_craving
u636,I want non-veg for lunch,non_veg_lunch
u636,"Hey, I want something spicy for dinner",spicy_dinner
u636,"Hey, Suggest something for breakfast",breakfast_request
u636,I want non-veg for lunch now,non_veg_lunch
u636,I'm craving paneer,paneer_craving
u636,I want something spicy for dinner!,spicy_dinner
u637,"Hey, Give me a chicken dish for lunch",non_veg_lunch
u637,Suggest something for breakfast,breakfast_request
u637,Any spicy dinner ideas?,spicy_dinner
u637,I want something spicy for dinner!,spicy_dinner
u637,Give me a chicken dish for lunch,non_veg_lunch
u637,I want something to munch on,snack_time
u637,"Hey, Any evening snack ideas?",snack_time
u637,Any spicy dinner ideas? now,spicy_dinner
u637,"Hey, Looking for something light and vegetarian",light_veg
u637,Any evening snack ideas?,snack_time
u637,Suggest a biryani for lunch,non_veg_lunch
u637,Any healthy veg options?,light_veg
u637,Give me a mild breakfast option,breakfast_request
u637,"Hey, Looking for something light and vegetarian please",light_veg
u637,Suggest something with paneer,paneer_craving
u637,What can I eat for breakfast?,breakfast_request
u637,Any evening snack ideas?,snack_time
u637,Any healthy veg options?,light_veg
u637,Suggest something with paneer,paneer_craving
u637,Suggest a snack asap,snack_time
u637,I'm craving paneer,paneer_craving
u637,What can I eat for breakfast? today,breakfast_request
u637,Give me a mild breakfast option,breakfast_request
u637,Suggest a light veg dish,light_veg
u637,Give me a mild breakfast option today,breakfast_request
u637,Suggest something for breakfast now,breakfast_request
u638,Give me a chicken dish for lunch,non_veg_lunch
u638,Give me a chicken dish for lunch!,non_veg_lunch
u638,I'm craving paneer!,paneer_craving
u638,Any spicy dinner ideas?,spicy_dinner
u638,I want something spicy for dinner,spicy_dinner
u638,Any healthy veg options? today,light_veg
u638,Suggest a snack,snack_time
u638,Suggest something for breakfast,breakfast_request
u638,Any healthy veg options?,light_veg
u638,"Hey, Looking for something light and vegetarian",light_veg
u638,I want something to munch on now,snack_time
u638,Give me a mild breakfast option,breakfast_request
u638,Suggest a light veg dish now,light_veg
u638,Looking for something light and vegetarian,light_veg
u638,"Hey, Give me a mild breakfast option",breakfast_request
u638,Got any paneer dishes?,paneer_craving
u638,Suggest a biryani for lunch,non_veg_lunch
u638,I want non-veg for lunch please,non_veg_lunch
u638,Give me a chicken dish for lunch please,non_veg_lunch
u638,Suggest something with paneer,paneer_craving
u638,Suggest a light veg dish,light_veg
u638,"Hey, Suggest something with paneer now",paneer_craving
u638,I want something spicy for dinner now,spicy_dinner
u638,Give me a mild breakfast option,breakfast_request
u638,I want something spicy for dinner!,spicy_dinner
u638,Suggest something with paneer please,paneer_craving
u638,Suggest a biryani for lunch today,non_veg_lunch
u638,"Hey, Suggest a snack",snack_time
u639,Any spicy dinner ideas?,spicy_dinner
u639,Any spicy dinner ideas?,spicy_dinner
u639,Suggest something for breakfast,breakfast_request
u639,Give me a chicken dish for lunch,non_veg_lunch
u639,"Hey, Any evening snack ideas?",snack_time
u639,Got any paneer dishes?,paneer_craving
u639,Give me a mild breakfast option,breakfast_request
u639,Suggest a snack,snack_time
u639,"Hey, Give me a chicken dish for lunch now",non_veg_lunch
u639,"Hey, Looking for something light and vegetarian",light_veg
u639,Suggest a snack asap,snack_time
u639,Suggest a snack,snack_time
u639,I'm craving paneer today,paneer_craving
u639,What can I eat for breakfast? asap,breakfast_request
u639,I want something to munch on,snack_time
u639,Give me a mild breakfast option!,breakfast_request
u639,Any healthy veg options?!,light_veg
u639,"Hey, Suggest something with paneer",paneer_craving
u639,Suggest a biryani for lunch,non_veg_lunch
u639,Any healthy veg options?,light_veg
u639,Suggest something for breakfast,breakfast_request
u639,I want something to munch on today,snack_time
u639,"Hey, What can I eat for breakfast?",breakfast_request
u639,I want non-veg for lunch!,non_veg_lunch
u639,"Hey, Give me a chicken dish for lunch",non_veg_lunch
u640,Suggest something with paneer,paneer_craving
u640,Suggest a snack,snack_time
u640,Give me a chicken dish for lunch,non_veg_lunch
u640,I'm craving paneer,paneer_craving
u640,"Hey, Give me a mild breakfast option",breakfast_request
u640,Any evening snack ideas?,snack_time
u640,I want non-veg for lunch,non_veg_lunch
u640,I want something to munch on asap,snack_time
u640,"Hey, What can I eat for breakfast? now",breakfast_request
u640,Suggest something for breakfast,breakfast_request
u640,Suggest a snack,snack_time
u640,Looking for something light and vegetarian,light_veg
u640,Suggest a light veg dish,light_veg
u640,Looking for something light and vegetarian asap,light_veg
u640,What can I eat for breakfast?,breakfast_request
u640,I want something to munch on,snack_time
u640,"Hey, Any healthy veg options?",light_veg
u640,Suggest something for breakfast,breakfast_request
u640,Give me a mild breakfast option,breakfast_request
u640,I want something to munch on,snack_time
u640,Suggest something with paneer,paneer_craving
u640,What can I eat for breakfast?,breakfast_request
u640,I'm craving paneer asap,paneer_craving
u640,Any healthy veg options?,light_veg
u640,Suggest something for breakfast today,breakfast_request
u640,I want something spicy for dinner,spicy_dinner
u640,"Hey, Give me a mild breakfast option",breakfast_request
u640,Any healthy veg options?,light_veg
u641,Craving something with a kick for dinner,spicy_dinner
u641,I want something to munch on now,snack_time
u641,I want something to munch on please,snack_time
u641,Looking for something light and vegetarian,light_veg
u641,Suggest a snack,snack_time
u641,Suggest something for breakfast,breakfast_request
u641,Any spicy dinner ideas?,spicy_dinner
u641,Suggest something with paneer,paneer_craving
u641,Looking for something light and vegetarian,light_veg
u641,I'm craving paneer,paneer_craving
u641,Suggest something for breakfast,breakfast_request
u641,I want non-veg for lunch please,non_veg_lunch
u641,Any evening snack ideas? please,snack_time
u641,I want something to munch on,snack_time
u641,Got any paneer dishes?,paneer_craving
u641,Suggest a biryani for lunch now,non_veg_lunch
u641,I want something to munch on,snack_time
u641,Give me a mild breakfast option,breakfast_request
u641,Any evening snack ideas? asap,snack_time
u641,"Hey, Got any paneer dishes? now",paneer_craving
u641,Give me a chicken dish for lunch asap,non_veg_lunch
u641,What can I eat for breakfast?,breakfast_request
u641,Give me a mild breakfast option,breakfast_request
u641,Suggest a biryani for lunch,non_veg_lunch
u641,Any evening snack ideas?,snack_time
u641,What can I eat for breakfast?,breakfast_request
u641,Suggest a snack today,snack_time
u641,Give me a mild breakfast option,breakfast_request
u642,Got any paneer dishes?,paneer_craving
u642,I want something to munch on,snack_time
u642,What can I eat for breakfast?,breakfast_request
u642,"Hey, Give me a mild breakfast option now",breakfast_request
u642,What can I eat for breakfast?,breakfast_request
u642,Any evening snack ideas?,snack_time
u642,I want something spicy for dinner,spicy_dinner
u642,Craving something with a kick for dinner,spicy_dinner
u642,"Hey, Suggest something for breakfast",breakfast_request
u642,Any evening snack ideas?,snack_time
u642,Give me a mild breakfast option,breakfast_request
u642,I want something to munch on today,snack_time
u642,"Hey, Got any paneer dishes?",paneer_craving
u642,Give me a chicken dish for lunch,non_veg_lunch
u642,Craving something with a kick for dinner asap,spicy_dinner
u642,I want something to munch on,snack_time
u642,Any healthy veg options? today,light_veg
u642,Craving something with a kick for dinner!,spicy_dinner
u642,Give me a chicken dish for lunch,non_veg_lunch
u642,Suggest something with paneer please,paneer_craving
u642,I want something to munch on asap,snack_time
u642,Looking for something light and vegetarian asap,light_veg
u642,"Hey, Suggest something for breakfast please",breakfast_request
u642,Suggest a biryani for lunch,non_veg_lunch
u642,Any evening snack ideas?,snack_time
u643,I'm craving paneer,paneer_craving
u643,"Hey, Suggest a snack",snack_time
u643,Any spicy dinner ideas?,spicy_dinner
u643,Give me a mild breakfast option now,breakfast_request
u643,I want something spicy for dinner,spicy_dinner
u643,Give me a chicken dish for lunch,non_veg_lunch
u643,"Hey, Give me a mild breakfast option",breakfast_request
u643,"Hey, What can I eat for breakfast?",breakfast_request
u643,I want something to munch on,snack_time
u643,"Hey, Suggest a biryani for lunch please",non_veg_lunch
u643,"Hey, Suggest something for breakfast today",breakfast_request
u643,I want something spicy for dinner!,spicy_dinner
u643,Suggest something with paneer,paneer_craving
u643,Any evening snack ideas? today,snack_time
u643,What can I eat for breakfast? asap,breakfast_request
u643,Suggest something for breakfast,breakfast_request
u643,"Hey, Give me a chicken dish for lunch",non_veg_lunch
u643,I'm craving paneer,paneer_craving
u643,I want something to munch on please,snack_time
u643,"Hey, Give me a chicken dish for lunch",non_veg_lunch
u643,Suggest a snack,snack_time
u643,Suggest something with paneer asap,paneer_craving
u643,"Hey, I want non-veg for lunch",non_veg_lunch
u643,"Hey, Got any paneer dishes? asap",paneer_craving
u643,Suggest a snack,snack_time
u643,Craving something with a kick for dinner,spicy_dinner
u643,Craving something with a kick for dinner please,spicy_dinner
u643,"Hey, Suggest something for breakfast",breakfast_request
u643,What can I eat for breakfast?,breakfast_request
u643,I want non-veg for lunch,non_veg_lunch
u644,"Hey, I want something to munch on",snack_time
u644,I want something spicy for dinner,spicy_dinner
u644,I want non-veg for lunch,non_veg_lunch
u644,Suggest a snack!,snack_time
u644,What can I eat for breakfast?,breakfast_request
u644,"Hey, I want something spicy for dinner",spicy_dinner
u644,Give me a mild breakfast option,breakfast_request
u644,I want non-veg for lunch,non_veg_lunch
u644,Give me a mild breakfast option,breakfast_request
u644,"Hey, I want non-veg for lunch",non_veg_lunch
u644,Give me a mild breakfast option,breakfast_request
u644,I want non-veg for lunch,non_veg_lunch
u644,Any healthy veg options?,light_veg
u644,Any evening snack ideas?,snack_time
u644,Suggest a snack,snack_time
u644,Any spicy dinner ideas?,spicy_dinner
u644,"Hey, Got any paneer dishes?!",paneer_craving
u644,Suggest a light veg dish,light_veg
u644,Any healthy veg options? now,light_veg
u644,What can I eat for breakfast?,breakfast_request
u644,What can I eat for breakfast? now,breakfast_request
u644,What can I eat for breakfast? today,breakfast_request
u644,Any healthy veg options? today,light_veg
u644,I want something to munch on asap,snack_time
u644,Suggest a light veg dish,light_veg
u644,"Hey, I want something to munch on!",snack_time
u644,Any evening snack ideas?,snack_time
u644,What can I eat for breakfast? please,breakfast_request
u645,I want non-veg for lunch,non_veg_lunch
u645,I want something spicy for dinner,spicy_dinner
u645,Give me a chicken dish for lunch asap,non_veg_lunch
u645,Give me a mild breakfast option,breakfast_request
u645,"Hey, Suggest a light veg dish please",light_veg
u645,"Hey, Suggest something with paneer today",paneer_craving
u645,Any healthy veg options?,light_veg
u645,Suggest a light veg dish today,light_veg
u645,"Hey, Got any paneer dishes? please",paneer_craving
u645,Give me a mild breakfast option,breakfast_request
u645,Suggest something with paneer,paneer_craving
u645,Suggest something for breakfast,breakfast_request
u645,I want non-veg for lunch,non_veg_lunch
u645,Looking for something light and vegetarian,light_veg
u645,Any evening snack ideas?,snack_time
u645,Suggest something with paneer,paneer_craving
u645,Suggest a snack,snack_time
u645,Any evening snack ideas?,snack_time
u645,I want non-veg for lunch!,non_veg_lunch
u645,"Hey, Craving something with a kick for dinner",spicy_dinner
u645,Suggest something for breakfast,breakfast_request
u645,Any evening snack ideas?,snack_time
u645,"Hey, What can I eat for breakfast? now",breakfast_request
u645,Any spicy dinner ideas? asap,spicy_dinner
u645,Give me a chicken dish for lunch please,non_veg_lunch
u645,Suggest a light veg dish,light_veg
u645,Any healthy veg options? now,light_veg
u646,Suggest a snack,snack_time
u646,What can I eat for breakfast?,breakfast_request
u646,Suggest something with paneer,paneer_craving
u646,Any healthy veg options?,light_veg
u646,"Hey, Craving something with a kick for dinner",spicy_dinner
u646,I'm craving paneer asap,paneer_craving
u646,Any healthy veg options?,light_veg
u646,Suggest a snack now,snack_time
u646,Suggest a snack,snack_time
u646,Suggest something for breakfast,breakfast_request
u646,Looking for something light and vegetarian,light_veg
u646,Suggest a light veg dish,light_veg
u646,Suggest a biryani for lunch please,non_veg_lunch
u646,"Hey, Suggest something for breakfast",breakfast_request
u646,Got any paneer dishes?,paneer_craving
u646,What can I eat for breakfast? asap,breakfast_request
u646,Suggest a biryani for lunch,non_veg_lunch
u646,Give me a mild breakfast option,breakfast_request
u646,I want non-veg for lunch,non_veg_lunch
u646,Give me a chicken dish for lunch,non_veg_lunch
u646,Looking for something light and vegetarian today,light_veg
u646,Any evening snack ideas?,snack_time
u646,Any healthy veg options?,light_veg
u646,What can I eat for breakfast?,breakfast_request
u646,"Hey, I want non-veg for lunch",non_veg_lunch
u646,"Hey, I want something spicy for dinner",spicy_dinner
u646,Suggest a snack,snack_time
u647,Give me a chicken dish for lunch,non_veg_lunch
u647,Give me a chicken dish for lunch!,non_veg_lunch
u647,I want something spicy for dinner,spicy_dinner
u647,Give me a chicken dish for lunch,non_veg_lunch
u647,Suggest a biryani for lunch,non_veg_lunch
u647,Got any paneer dishes?!,paneer_craving
u647,"Hey, Suggest a light veg dish now",light_veg
u647,I want non-veg for lunch please,non_veg_lunch
u647,"Hey, What can I eat for breakfast?",breakfast_request
u647,"Hey, Suggest a light veg dish!",light_veg
u647,Suggest a light veg dish today,light_veg
u647,Any evening snack ideas?,snack_time
u647,Give me a mild breakfast option,breakfast_request
u647,"Hey, Suggest a biryani for lunch",non_veg_lunch
u647,Suggest something for breakfast now,breakfast_request
u647,Any evening snack ideas?,snack_time
u647,I want something spicy for dinner,spicy_dinner
u647,"Hey, Any evening snack ideas?",snack_time
u647,"Hey, What can I eat for breakfast? asap",breakfast_request
u647,"Hey, I want something spicy for dinner",spicy_dinner
u647,What can I eat for breakfast? now,breakfast_request
u647,Any spicy dinner ideas? now,spicy_dinner
u647,"Hey, Any spicy dinner ideas?",spicy_dinner
u647,"Hey, Got any paneer dishes? today",paneer_craving
u647,Any evening snack ideas?,snack_time
u647,What can I eat for breakfast?,breakfast_request
u647,I'm craving paneer,paneer_craving
u647,"Hey, Craving something with a kick for dinner",spicy_dinner
u647,Give me a chicken dish for lunch,non_veg_lunch
u647,I'm craving paneer,paneer_craving
u648,Got any paneer dishes?,paneer_craving
u648,Give me a chicken dish for lunch!,non_veg_lunch
u648,I'm craving paneer,paneer_craving
u648,"Hey, Suggest a biryani for lunch",non_veg_lunch
u648,Got any paneer dishes?,paneer_craving
u648,"Hey, Give me a chicken dish for lunch!",non_veg_lunch
u648,What can I eat for breakfast?,breakfast_request
u648,Suggest a biryani for lunch,non_veg_lunch
u648,I'm craving paneer,paneer_craving
u648,Give me a chicken dish for lunch,non_veg_lunch
u648,I want something to munch on now,snack_time
u648,I'm craving paneer today,paneer_craving
u648,"Hey, Give me a chicken dish for lunch",non_veg_lunch
u648,I want something to munch on,snack_time
u648,I want something to munch on asap,snack_time
u648,"Hey, Any healthy veg options? today",light_veg
u648,I'm craving paneer,paneer_craving
u648,Any healthy veg options? please,light_veg
u648,"Hey, Any evening snack ideas?",snack_time
u648,Suggest something with paneer today,paneer_craving
u648,Suggest something with paneer,paneer_craving
u648,"Hey, I'm craving paneer",paneer_craving
u648,Suggest something with paneer,paneer_craving
u648,I want something to munch on,snack_time
u648,"Hey, Any evening snack ideas?",snack_time
u649,Suggest something for breakfast,breakfast_request
u649,Any evening snack ideas?,snack_time
u649,Give me a mild breakfast option today,breakfast_request
u649,Give me a chicken dish for lunch,non_veg_lunch
u649,Suggest a biryani for lunch,non_veg_lunch
u649,"Hey, Suggest a light veg dish",light_veg
u649,I want something spicy for dinner,spicy_dinner
u649,Got any paneer dishes? today,paneer_craving
u649,I'm craving paneer,paneer_craving
u649,Suggest something with paneer asap,paneer_craving
u649,Give me a chicken dish for lunch,non_veg_lunch
u649,Suggest a snack now,snack_time
u649,I want non-veg for lunch,non_veg_lunch
u649,Give me a chicken dish for lunch,non_veg_lunch
u649,"Hey, Any spicy dinner ideas? please",spicy_dinner
u649,"Hey, Suggest something for breakfast",breakfast_request
u649,Craving something with a kick for dinner please,spicy_dinner
u649,Suggest something with paneer,paneer_craving
u649,Any healthy veg options?,light_veg
u649,Any healthy veg options?,light_veg
u649,I want non-veg for lunch,non_veg_lunch
u649,What can I eat for breakfast?,breakfast_request
u649,I want non-veg for lunch!,non_veg_lunch
u649,Suggest something for breakfast,breakfast_request
u649,Suggest a light veg dish,light_veg
u649,Suggest something with paneer please,paneer_craving
u650,Suggest a snack,snack_time
u650,Any spicy dinner ideas?,spicy_dinner
u650,Suggest a light veg dish,light_veg
u650,I'm craving paneer!,paneer_craving
u650,Suggest something for breakfast!,breakfast_request
u650,What can I eat for breakfast? please,breakfast_request
u650,"Hey, Give me a chicken dish for lunch",non_veg_lunch
u650,Give me a chicken dish for lunch,non_veg_lunch
u650,Suggest something for breakfast,breakfast_request
u650,I'm craving paneer,paneer_craving
u650,I want non-veg for lunch,non_veg_lunch
u650,I'm craving paneer!,paneer_craving
u650,What can I eat for breakfast?,breakfast_request
u650,Any healthy veg options?,light_veg
u650,Suggest a light veg dish asap,light_veg
u650,"Hey, Craving something with a kick for dinner",spicy_dinner
u650,"Hey, Any evening snack ideas? now",snack_time
u650,Suggest a biryani for lunch,non_veg_lunch
u650,"Hey, Suggest a biryani for lunch",non_veg_lunch
u650,"Hey, Suggest a biryani for lunch",non_veg_lunch
u650,Got any paneer dishes? asap,paneer_craving
u650,I want something spicy for dinner,spicy_dinner
u650,Any healthy veg options?,light_veg
u650,Craving something with a kick for dinner,spicy_dinner
u650,"Hey, Looking for something light and vegetarian",light_veg
u650,"Hey, Suggest a biryani for lunch",non_veg_lunch
u650,Suggest a biryani for lunch please,non_veg_lunch
u651,I want non-veg for lunch!,non_veg_lunch
u651,"Hey, Craving something with a kick for dinner",spicy_dinner
u651,Suggest a light veg dish today,light_veg
u651,I'm craving paneer!,paneer_craving
u651,"Hey, Suggest something for breakfast",breakfast_request
u651,Suggest something with paneer,paneer_craving
u651,Give me a chicken dish for lunch,non_veg_lunch
u651,Craving something with a kick for dinner,spicy_dinner
u651,I'm craving paneer!,paneer_craving
u651,"Hey, Suggest a biryani for lunch",non_veg_lunch
u651,Any spicy dinner ideas?,spicy_dinner
u651,Any healthy veg options? now,light_veg
u651,Give me a chicken dish for lunch,non_veg_lunch
u651,Suggest a snack,snack_time
u651,Suggest something with paneer,paneer_craving
u651,Suggest a biryani for lunch please,non_veg_lunch
u651,Give me a mild breakfast option asap,breakfast_request
u651,Suggest a biryani for lunch asap,non_veg_lunch
u651,"Hey, Looking for something light and vegetarian today",light_veg
u651,I'm craving paneer,paneer_craving
u651,Any healthy veg options?,light_veg
u651,Suggest something with paneer,paneer_craving
u651,Craving something with a kick for dinner,spicy_dinner
u651,Any healthy veg options?,light_veg
u651,Give me a chicken dish for lunch,non_veg_lunch
u651,Any spicy dinner ideas?,spicy_dinner
u651,I want something to munch on now,snack_time
u651,Suggest a light veg dish now,light_veg
u652,Got any paneer dishes?,paneer_craving
u652,I'm craving paneer,paneer_craving
u652,Looking for something light and vegetarian,light_veg
u652,What can I eat for breakfast?,breakfast_request
u652,Suggest a snack,snack_time
u652,"Hey, I want something to munch on",snack_time
u652,Any healthy veg options?!,light_veg
u652,"Hey, Suggest a snack",snack_time
u652,I want something to munch on,snack_time
u652,What can I eat for breakfast?,breakfast_request
u652,Suggest a light veg dish,light_veg
u652,Suggest a biryani for lunch,non_veg_lunch
u652,Give me a mild breakfast option,breakfast_request
u652,Suggest a snack,snack_time
u652,Suggest a biryani for lunch,non_veg_lunch
u652,"Hey, Give me a chicken dish for lunch now",non_veg_lunch
u652,Give me a chicken dish for lunch,non_veg_lunch
u652,Got any paneer dishes? please,paneer_craving
u652,Suggest something with paneer,paneer_craving
u652,I'm craving paneer asap,paneer_craving
u652,"Hey, Give me a mild breakfast option",breakfast_request
u652,Suggest something for breakfast,breakfast_request
u652,Suggest a snack,snack_time
u652,Any evening snack ideas? asap,snack_time
u652,I'm craving paneer,paneer_craving
u652,"Hey, Suggest a biryani for lunch",non_veg_lunch
u652,Looking for something light and vegetarian,light_veg
u653,Any evening snack ideas?!,snack_time
u653,"Hey, What can I eat for breakfast? now",breakfast_request
u653,Any spicy dinner ideas? asap,spicy_dinner
u653,"Hey, Any evening snack ideas?",snack_time
u653,Suggest a snack today,snack_time
u653,Suggest a snack asap,snack_time
